station_number,month,mean_temp,mean_dew_point,mean_visibility,mean_wind_speed,max_sustained_wind_speed,max_temperature,total_precipitation,fog,rain,snow,hail,thunder,tornado,max_temperature_explicit_enc,day_of_year,day_of_week
725320,1,27.100000381469727,20.100000381469727,9.0,9.5,15.899999618530272,23.0,0.0,0,0,0,0,0,0,1.0,23,1
725305,10,48.70000076293945,39.09999847412109,9.600000381469728,6.699999809265137,14.0,39.20000076293945,0.1199999973177909,0,0,0,0,0,0,1.0,296,1
725315,6,72.19999694824219,62.70000076293945,6.199999809265137,6.699999809265137,15.0,60.79999923706055,0.0099999997764825,1,1,1,1,1,1,1.0,152,4
725305,5,68.9000015258789,44.400001525878906,10.0,12.5,22.89999961853028,55.400001525878906,0.0,0,0,0,0,0,0,1.0,134,0
725316,5,73.19999694824219,54.20000076293945,9.699999809265137,10.699999809265137,25.100000381469727,62.59999847412109,0.3100000023841858,0,0,0,0,0,0,1.0,135,1
725326,9,59.400001525878906,42.70000076293945,9.5,4.800000190734863,8.899999618530273,41.0,0.0,0,0,0,0,0,0,1.0,256,3
725326,8,79.30000305175781,70.0,9.199999809265137,5.199999809265137,12.0,66.19999694824219,0.0,0,0,0,0,0,0,0.0,224,6
725326,7,73.19999694824219,66.80000305175781,8.399999618530273,6.5,14.0,66.19999694824219,0.0199999995529651,0,0,0,0,0,0,0.0,209,5
725326,4,59.0,38.20000076293945,9.600000381469728,4.300000190734863,8.899999618530273,41.0,0.0,0,0,0,0,0,0,1.0,111,5
725326,3,45.79999923706055,30.39999961853028,9.5,6.199999809265137,15.899999618530272,37.400001525878906,0.2000000029802322,0,0,0,0,0,0,1.0,78,0
725317,2,24.39999961853028,19.600000381469727,3.900000095367432,12.5,22.0,17.600000381469727,0.0,1,1,1,1,1,1,1.0,48,5
725317,10,63.59999847412109,58.20000076293945,6.5,4.800000190734863,8.0,60.79999923706055,0.0199999995529651,0,0,0,0,0,0,1.0,289,1
725327,7,72.5,66.5,8.300000190734863,8.600000381469727,14.0,68.0,0.9399999976158142,0,0,0,0,0,0,0.0,200,3
725320,10,77.9000015258789,66.5,8.399999618530273,6.300000190734863,9.899999618530272,68.0,0.0,0,0,0,0,0,0,0.0,279,5
725316,3,29.89999961853028,19.299999237060547,7.5,14.0,20.0,24.799999237060547,0.0,0,0,0,0,0,0,1.0,62,5
725314,11,40.09999847412109,24.39999961853028,10.0,5.199999809265137,11.100000381469728,28.0,0.0,0,0,0,0,0,0,0.0,320,4
725320,2,39.09999847412109,28.200000762939453,9.5,8.899999618530273,13.0,23.200000762939453,0.0,0,0,0,0,0,0,0.0,53,3
725316,1,45.09999847412109,37.900001525878906,8.5,14.399999618530272,19.0,42.09999847412109,0.5299999713897705,0,0,0,0,0,0,0.0,4,3
725320,12,33.099998474121094,29.100000381469727,4.699999809265137,4.300000190734863,11.100000381469728,28.0,0.2000000029802322,0,0,0,0,0,0,0.0,361,3
725330,3,39.900001525878906,31.600000381469727,8.5,9.199999809265137,19.0,32.0,0.2199999988079071,0,0,0,0,0,0,0.0,79,1
725317,11,45.0,28.100000381469727,10.0,6.5,15.0,30.200000762939453,0.0,0,0,0,0,0,0,1.0,305,3
725315,11,36.70000076293945,28.799999237060547,9.5,12.199999809265137,22.89999961853028,28.0,0.0,0,0,0,0,0,0,0.0,332,2
725314,11,32.599998474121094,23.600000381469727,9.800000190734863,5.800000190734863,13.0,28.39999961853028,0.0,0,0,0,0,0,0,1.0,327,4
725320,2,13.600000381469728,3.799999952316284,8.300000190734863,9.300000190734863,18.100000381469727,6.800000190734863,0.1099999994039535,0,0,0,0,0,0,1.0,45,2
725316,4,64.80000305175781,59.400001525878906,7.900000095367432,10.0,19.0,55.400001525878906,0.270000010728836,0,0,0,0,0,0,1.0,115,2
725320,10,58.29999923706055,46.5,9.600000381469728,7.300000190734863,13.0,46.400001525878906,0.0900000035762786,0,0,0,0,0,0,1.0,295,0
725305,4,48.900001525878906,41.09999847412109,10.0,10.100000381469728,19.0,39.20000076293945,0.1099999994039535,0,0,0,0,0,0,1.0,92,0
725315,11,42.400001525878906,29.200000762939453,9.800000190734863,7.599999904632568,15.899999618530272,30.0,0.0,0,0,0,0,0,0,0.0,313,4
725327,6,76.19999694824219,60.59999847412109,9.800000190734863,12.199999809265137,19.0,69.0999984741211,0.0,0,0,0,0,0,0,0.0,159,4
725315,1,16.299999237060547,8.399999618530273,9.100000381469728,17.100000381469727,23.89999961853028,8.600000381469727,0.0,0,0,0,0,0,0,1.0,30,1
725314,6,69.30000305175781,64.69999694824219,8.399999618530273,6.199999809265137,9.899999618530272,62.59999847412109,0.6600000262260437,0,0,0,0,0,0,1.0,180,4
725320,3,53.400001525878906,47.900001525878906,8.300000190734863,10.199999809265137,15.899999618530272,46.400001525878906,0.1700000017881393,0,0,0,0,0,0,1.0,88,3
725314,12,32.599998474121094,29.200000762939453,8.100000381469727,3.0999999046325684,11.100000381469728,30.0,0.1700000017881393,1,1,1,1,1,1,0.0,341,4
725330,9,76.30000305175781,65.19999694824219,9.699999809265137,8.5,16.899999618530273,55.900001525878906,0.1400000005960464,0,0,0,0,0,0,0.0,268,1
725317,7,72.19999694824219,58.900001525878906,10.0,1.5,6.0,57.0,0.0,0,0,0,0,0,0,0.0,197,0
725320,9,70.80000305175781,50.59999847412109,10.0,5.0,8.899999618530273,59.0,0.0,0,0,0,0,0,0,1.0,266,6
725330,8,75.5,64.80000305175781,8.0,1.7999999523162842,7.0,64.0,0.0,1,1,1,1,1,1,0.0,223,5
725316,2,29.299999237060547,24.0,9.399999618530272,10.199999809265137,15.899999618530272,23.0,0.050000000745058,0,0,0,0,0,0,1.0,33,5
725315,9,65.69999694824219,51.0,9.699999809265137,5.5,8.899999618530273,53.59999847412109,0.0,0,0,0,0,0,0,1.0,271,5
725314,9,61.09999847412109,52.70000076293945,10.0,7.699999809265137,12.0,59.0,3.1600000858306885,0,0,0,0,0,0,0.0,259,0
725326,1,32.0,27.200000762939453,6.400000095367432,4.800000190734863,8.899999618530273,26.600000381469727,0.0,0,0,0,0,0,0,1.0,12,5
725326,7,67.19999694824219,58.0,10.0,3.400000095367432,11.100000381469728,55.400001525878906,0.0,0,0,0,0,0,0,0.0,206,3
725326,6,69.69999694824219,55.09999847412109,9.800000190734863,4.199999809265137,8.0,57.20000076293945,0.0,0,0,0,0,0,0,1.0,176,1
725330,7,74.69999694824219,64.19999694824219,8.399999618530273,6.099999904632568,14.0,59.0,0.0,0,0,0,0,0,0,0.0,189,0
725300,10,52.0,39.0,10.0,8.399999618530273,12.0,42.09999847412109,0.0,0,0,0,0,0,0,0.0,276,3
725315,1,6.599999904632568,1.2000000476837158,9.5,15.100000381469728,22.89999961853028,1.0,0.0,0,0,0,0,0,0,0.0,2,2
725330,2,27.89999961853028,22.89999961853028,5.099999904632568,13.699999809265137,22.0,23.0,0.1800000071525573,0,0,0,0,0,0,1.0,32,4
725320,5,67.5999984741211,43.400001525878906,10.0,8.5,14.0,55.400001525878906,0.0,0,0,0,0,0,0,1.0,138,5
725317,5,74.80000305175781,63.20000076293945,9.300000190734863,9.199999809265137,30.89999961853028,66.0,0.6100000143051147,0,0,0,0,0,0,0.0,152,5
725314,3,45.900001525878906,36.0,9.0,8.899999618530273,15.899999618530272,41.0,0.1000000014901161,0,0,0,0,0,0,0.0,77,0
725305,11,32.70000076293945,22.0,8.800000190734863,10.699999809265137,16.899999618530273,30.0,0.0,0,0,0,0,0,0,0.0,322,0
725315,9,55.79999923706055,48.400001525878906,7.300000190734863,7.199999809265137,15.899999618530272,50.0,0.0099999997764825,0,0,0,0,0,0,0.0,274,1
725327,2,29.600000381469727,26.299999237060547,1.7999999523162842,10.699999809265137,20.0,24.100000381469727,0.1199999973177909,1,1,1,1,1,1,0.0,57,1
725330,11,41.900001525878906,38.09999847412109,7.800000190734863,10.800000190734863,15.0,37.0,0.4300000071525574,0,0,0,0,0,0,0.0,320,5
725314,5,65.69999694824219,58.70000076293945,8.399999618530273,5.400000095367432,15.0,55.900001525878906,0.1599999964237213,0,0,0,0,0,0,0.0,146,6
725330,3,46.29999923706055,37.20000076293945,9.899999618530272,4.0,9.899999618530272,34.0,0.0,0,0,0,0,0,0,0.0,74,4
725300,11,32.5,23.299999237060547,8.899999618530273,3.799999952316284,18.100000381469727,21.200000762939453,0.0,0,0,0,0,0,0,1.0,332,3
725300,6,72.5,55.20000076293945,10.0,7.5,15.0,59.0,0.0,0,0,0,0,0,0,0.0,166,5
725326,5,56.900001525878906,43.79999923706055,10.0,10.600000381469728,15.0,42.79999923706055,0.1500000059604644,0,0,0,0,0,0,1.0,145,5
725316,10,52.79999923706055,41.0,10.0,6.5,11.100000381469728,42.79999923706055,0.0,0,0,0,0,0,0,1.0,276,3
725330,3,36.59999847412109,26.39999961853028,10.0,4.199999809265137,8.899999618530273,28.39999961853028,0.0,0,0,0,0,0,0,1.0,76,6
725315,7,77.80000305175781,65.0999984741211,7.900000095367432,6.300000190734863,11.100000381469728,52.0,0.0,0,0,0,0,0,0,0.0,200,4
725317,10,50.59999847412109,38.0,10.0,5.5,11.100000381469728,41.0,0.0,0,0,0,0,0,0,1.0,293,6
725305,8,70.19999694824219,55.79999923706055,10.0,3.299999952316284,9.899999618530272,57.900001525878906,0.0,0,0,0,0,0,0,0.0,221,4
725317,6,70.0999984741211,49.29999923706055,10.0,8.600000381469727,15.0,59.0,0.0,0,0,0,0,0,0,0.0,170,2
725330,3,34.099998474121094,23.700000762939453,10.0,6.699999809265137,15.899999618530272,25.0,0.0,0,0,0,0,0,0,0.0,89,5
725330,8,75.19999694824219,64.0,7.199999809265137,5.599999904632568,8.899999618530273,64.4000015258789,0.0199999995529651,0,0,0,0,0,0,1.0,219,2
725300,8,69.19999694824219,56.900001525878906,10.0,3.200000047683716,9.899999618530272,59.0,0.0,0,0,0,0,0,0,0.0,225,1
725327,12,16.5,12.300000190734863,6.800000190734863,9.899999618530272,14.0,3.200000047683716,0.050000000745058,0,0,0,0,0,0,1.0,358,1
725320,11,31.89999961853028,19.39999961853028,10.0,1.0,5.099999904632568,21.0,0.0,0,0,0,0,0,0,1.0,331,2
725300,7,73.0999984741211,55.400001525878906,10.0,7.800000190734863,16.899999618530273,60.79999923706055,0.0,0,0,0,0,0,0,1.0,188,6
725305,12,28.5,19.0,10.0,5.699999809265137,8.0,21.200000762939453,0.0,0,0,0,0,0,0,1.0,340,6
725314,12,30.0,19.39999961853028,10.0,5.099999904632568,8.899999618530273,21.89999961853028,0.0,0,0,0,0,0,0,0.0,340,6
725326,4,56.79999923706055,40.59999847412109,10.0,4.400000095367432,8.899999618530273,42.79999923706055,0.0,0,0,0,0,0,0,1.0,108,5
725326,4,58.70000076293945,54.29999923706055,6.699999809265137,11.199999809265137,18.100000381469727,55.400001525878906,0.5899999737739563,0,0,0,0,0,0,1.0,120,3
725305,11,47.20000076293945,44.0,7.0,8.399999618530273,15.0,41.0,0.5699999928474426,0,0,0,0,0,0,1.0,329,2
725317,6,83.5,73.0999984741211,7.900000095367432,3.0999999046325684,9.899999618530272,73.4000015258789,0.0,0,0,0,0,0,0,1.0,174,1
725327,10,43.29999923706055,39.400001525878906,9.199999809265137,11.699999809265137,18.100000381469727,39.0,0.3600000143051147,0,0,0,0,0,0,0.0,297,5
725300,1,9.199999809265137,1.2999999523162842,9.0,12.699999809265137,21.0,-7.599999904632568,0.0,0,0,0,0,0,0,1.0,17,5
725327,1,27.600000381469727,17.299999237060547,6.5,6.5,12.0,19.0,0.0,0,0,0,0,0,0,0.0,22,3
725300,11,45.900001525878906,39.09999847412109,8.800000190734863,7.900000095367432,13.0,44.09999847412109,0.1700000017881393,0,0,0,0,0,0,0.0,322,2
725300,2,36.0,27.700000762939453,10.0,15.399999618530272,23.89999961853028,32.0,0.75,0,0,0,0,0,0,0.0,43,3
725314,6,73.5999984741211,66.9000015258789,8.899999618530273,5.199999809265137,11.100000381469728,68.0,0.0,0,0,0,0,0,0,0.0,167,1
725305,2,39.20000076293945,33.5,3.5,5.699999809265137,12.0,28.0,0.0,0,0,0,0,0,0,0.0,40,0
725314,3,53.09999847412109,41.20000076293945,10.0,10.699999809265137,19.0,42.09999847412109,0.0,0,0,0,0,0,0,0.0,64,3
725317,9,68.5,58.70000076293945,9.800000190734863,4.300000190734863,9.899999618530272,57.0,0.0,0,0,0,0,0,0,0.0,247,4
725314,11,49.20000076293945,35.20000076293945,10.0,4.300000190734863,7.0,34.0,0.0,0,0,0,0,0,0,0.0,332,5
725314,7,78.30000305175781,68.0999984741211,8.199999809265137,2.5,6.0,66.9000015258789,0.0099999997764825,1,1,1,1,1,1,0.0,197,3
725316,10,59.400001525878906,48.0,10.0,9.100000381469728,15.0,51.09999847412109,0.0,0,0,0,0,0,0,0.0,294,2
725317,3,61.09999847412109,50.29999923706055,10.0,10.699999809265137,15.899999618530272,50.0,0.0099999997764825,0,0,0,0,0,0,0.0,69,1
725317,4,46.59999847412109,39.900001525878906,8.399999618530273,18.39999961853028,28.0,41.0,0.9100000262260436,0,0,0,0,0,0,0.0,93,4
725300,8,76.5,63.20000076293945,9.199999809265137,5.300000190734863,13.0,66.9000015258789,0.0,0,0,0,0,0,0,0.0,216,1
725316,1,21.5,11.100000381469728,10.0,9.699999809265137,13.0,17.100000381469727,0.0,0,0,0,0,0,0,0.0,30,4
725315,11,50.79999923706055,45.70000076293945,5.599999904632568,7.099999904632568,13.0,42.09999847412109,0.2800000011920929,0,0,0,0,0,0,0.0,319,6
725315,7,63.59999847412109,54.09999847412109,9.699999809265137,7.300000190734863,13.0,60.79999923706055,0.0,0,0,0,0,0,0,1.0,182,2
725330,2,42.900001525878906,37.0,10.0,14.5,23.89999961853028,32.0,0.0,0,0,0,0,0,0,1.0,38,5
725300,9,70.4000015258789,59.900001525878906,9.100000381469728,5.199999809265137,11.100000381469728,60.79999923706055,0.0,0,0,0,0,0,0,1.0,254,4
725320,9,69.0999984741211,56.400001525878906,9.5,5.800000190734863,8.899999618530273,55.0,0.0,0,0,0,0,0,0,0.0,247,4
725320,4,67.4000015258789,54.70000076293945,9.199999809265137,12.100000381469728,19.0,54.0,0.0,0,0,0,0,0,0,0.0,117,0
725315,3,28.5,14.800000190734863,9.899999618530272,3.400000095367432,6.0,16.0,0.0,0,0,0,0,0,0,0.0,74,1
725314,2,38.5,29.100000381469727,6.599999904632568,3.299999952316284,8.899999618530273,26.600000381469727,0.0099999997764825,0,0,0,0,0,0,1.0,56,4
725316,4,69.80000305175781,48.900001525878906,10.0,12.5,22.0,57.0,0.0,0,0,0,0,0,0,0.0,109,1
725327,11,49.0,38.900001525878906,9.899999618530272,7.5,15.0,37.400001525878906,0.0,0,0,0,0,0,0,1.0,306,2
725326,2,31.5,25.89999961853028,6.900000095367432,1.399999976158142,5.099999904632568,28.39999961853028,0.0,0,0,0,0,0,0,1.0,32,1
725326,10,51.5,38.70000076293945,10.0,9.199999809265137,15.899999618530272,42.79999923706055,0.0,0,0,0,0,0,0,1.0,294,4
725314,4,51.09999847412109,38.59999847412109,8.0,10.600000381469728,18.100000381469727,44.09999847412109,0.1500000059604644,0,0,0,0,0,0,0.0,120,5
725300,1,7.599999904632568,-4.699999809265137,9.899999618530272,8.899999618530273,19.0,1.0,0.0,0,0,0,0,0,0,0.0,18,1
725316,8,80.4000015258789,70.0,8.0,9.0,13.0,73.4000015258789,0.0700000002980232,0,0,0,0,0,0,1.0,216,3
725305,10,43.09999847412109,33.79999923706055,8.699999809265137,4.800000190734863,13.0,27.0,0.0,1,1,1,1,1,1,0.0,302,5
725300,4,44.400001525878906,34.099998474121094,8.699999809265137,10.800000190734863,15.0,34.0,0.1800000071525573,1,1,1,1,1,1,0.0,92,5
725300,5,58.29999923706055,47.400001525878906,9.100000381469728,11.0,21.0,46.0,0.1800000071525573,1,1,1,1,1,1,0.0,131,2
725317,6,69.4000015258789,54.900001525878906,10.0,6.800000190734863,14.0,55.900001525878906,0.0,0,0,0,0,0,0,0.0,152,2
725314,7,79.80000305175781,63.400001525878906,10.0,7.0,14.0,73.4000015258789,0.0,0,0,0,0,0,0,1.0,182,4
725314,7,87.30000305175781,76.0,10.0,5.400000095367432,8.899999618530273,78.80000305175781,0.0,0,0,0,0,0,0,1.0,203,4
725330,3,40.70000076293945,32.79999923706055,7.099999904632568,12.899999618530272,25.100000381469727,30.89999961853028,0.0,1,1,1,1,1,1,0.0,65,6
725317,4,47.70000076293945,36.0,10.0,10.300000190734863,15.899999618530272,39.20000076293945,0.0,0,0,0,0,0,0,1.0,117,2
725320,1,26.600000381469727,24.299999237060547,5.400000095367432,2.799999952316284,6.0,18.0,0.0799999982118606,1,1,1,1,1,1,0.0,8,5
725305,11,51.0,38.0,9.399999618530272,11.5,16.899999618530273,39.900001525878906,0.2599999904632568,0,0,0,0,0,0,0.0,316,5
725330,3,38.0,34.20000076293945,4.099999904632568,7.900000095367432,15.0,28.0,0.2399999946355819,1,1,1,1,1,1,0.0,78,5
725330,8,73.5,64.5,8.300000190734863,7.699999809265137,17.100000381469727,62.09999847412109,0.0,1,1,1,1,1,1,0.0,233,6
725330,7,65.4000015258789,52.5,10.0,6.800000190734863,11.100000381469728,53.09999847412109,0.0,0,0,0,0,0,0,0.0,183,5
725320,8,73.0,67.80000305175781,8.399999618530273,5.0,8.899999618530273,68.0,0.7400000095367432,1,1,1,1,1,1,0.0,225,5
725316,4,71.19999694824219,53.0,10.0,11.399999618530272,16.899999618530273,61.0,0.1700000017881393,0,0,0,0,0,0,0.0,110,2
725327,6,74.9000015258789,67.19999694824219,10.0,4.599999904632568,8.0,66.19999694824219,0.0,0,0,0,0,0,0,1.0,160,3
725315,4,47.79999923706055,32.70000076293945,10.0,6.800000190734863,11.100000381469728,30.89999961853028,0.0,0,0,0,0,0,0,0.0,93,6
725320,12,3.0999999046325684,-3.900000095367432,9.800000190734863,3.5,7.0,-5.099999904632568,0.0,0,0,0,0,0,0,0.0,341,2
725305,7,85.5999984741211,71.5,8.100000381469727,11.5,18.100000381469727,75.19999694824219,0.0,0,0,0,0,0,0,1.0,205,6
725330,1,30.700000762939453,28.200000762939453,5.0,6.0,11.100000381469728,28.0,0.0,1,1,1,1,1,1,1.0,9,6
725317,7,84.4000015258789,73.5999984741211,6.0,6.800000190734863,9.899999618530272,75.0,0.0,0,0,0,0,0,0,0.0,205,6
725316,8,75.69999694824219,61.09999847412109,10.0,2.900000095367432,7.0,63.0,0.0,0,0,0,0,0,0,0.0,219,6
725327,9,53.59999847412109,36.400001525878906,10.0,6.400000095367432,15.0,37.0,0.0,0,0,0,0,0,0,0.0,273,4
725317,6,80.0999984741211,66.69999694824219,9.0,9.600000381469728,15.0,71.0999984741211,,0,0,0,0,0,0,0.0,156,6
725305,4,49.59999847412109,31.100000381469727,10.0,12.199999809265137,21.0,35.099998474121094,0.0,0,0,0,0,0,0,0.0,115,0
725314,1,38.09999847412109,28.700000762939453,9.699999809265137,4.699999809265137,8.0,28.39999961853028,0.0,0,0,0,0,0,0,1.0,31,1
725327,3,52.20000076293945,49.20000076293945,5.300000190734863,6.699999809265137,13.0,44.59999847412109,0.2000000029802322,1,1,1,1,1,1,1.0,71,6
725327,2,25.89999961853028,18.5,8.800000190734863,12.0,20.0,21.0,0.3400000035762787,0,0,0,0,0,0,0.0,48,4
725330,2,41.70000076293945,30.700000762939453,10.0,10.100000381469728,15.899999618530272,25.200000762939453,0.0,0,0,0,0,0,0,0.0,46,2
725326,3,48.400001525878906,39.400001525878906,9.899999618530272,10.800000190734863,22.0,35.599998474121094,0.0099999997764825,0,0,0,0,0,0,0.0,71,6
725326,1,33.70000076293945,27.299999237060547,10.0,10.399999618530272,18.100000381469727,32.0,0.0,0,0,0,0,0,0,1.0,5,3
725326,2,34.0,18.299999237060547,10.0,10.199999809265137,18.100000381469727,24.799999237060547,0.0,0,0,0,0,0,0,0.0,56,5
725326,11,41.29999923706055,36.900001525878906,4.800000190734863,9.5,14.0,39.20000076293945,0.0,0,0,0,0,0,0,0.0,319,2
725326,5,70.5,59.79999923706055,9.300000190734863,8.600000381469727,15.899999618530272,66.19999694824219,0.1299999952316284,0,0,0,0,0,0,0.0,145,3
725330,7,72.9000015258789,68.30000305175781,6.699999809265137,4.599999904632568,16.899999618530273,66.9000015258789,0.5600000023841858,0,0,0,0,0,0,0.0,184,0
725315,10,57.29999923706055,48.70000076293945,9.899999618530272,13.600000381469728,18.100000381469727,52.0,0.0099999997764825,0,0,0,0,0,0,0.0,278,3
725315,7,78.19999694824219,70.0,8.800000190734863,4.699999809265137,8.0,66.0,0.0099999997764825,0,0,0,0,0,0,0.0,196,5
725314,9,61.29999923706055,51.29999923706055,10.0,7.0,14.0,53.59999847412109,0.0,0,0,0,0,0,0,1.0,267,6
725314,12,57.79999923706055,52.5,8.199999809265137,5.0,8.0,51.09999847412109,0.0,0,0,0,0,0,0,0.0,351,6
725316,9,66.4000015258789,58.09999847412109,7.5,4.900000095367432,11.100000381469728,57.20000076293945,0.270000010728836,1,1,1,1,1,1,1.0,248,1
725300,6,67.4000015258789,54.09999847412109,9.899999618530272,4.400000095367432,13.0,55.400001525878906,0.4099999964237213,0,0,0,0,0,0,1.0,180,3
725330,3,39.70000076293945,31.799999237060547,9.300000190734863,8.100000381469727,12.0,35.099998474121094,0.0099999997764825,0,0,0,0,0,0,1.0,67,2
725316,12,35.70000076293945,27.89999961853028,8.699999809265137,12.699999809265137,16.899999618530273,32.0,0.0099999997764825,0,0,0,0,0,0,0.0,360,1
725330,10,41.0,39.09999847412109,2.400000095367432,8.800000190734863,12.0,30.89999961853028,0.6399999856948853,0,0,0,0,0,0,0.0,300,4
725330,6,70.9000015258789,56.400001525878906,9.699999809265137,4.599999904632568,8.0,57.900001525878906,0.0,0,0,0,0,0,0,0.0,177,0
725317,10,38.79999923706055,23.600000381469727,10.0,10.899999618530272,19.0,30.200000762939453,0.0,0,0,0,0,0,0,1.0,285,3
725300,7,79.0999984741211,70.9000015258789,7.599999904632568,4.0,15.0,69.0999984741211,0.0599999986588954,0,0,0,0,0,0,0.0,208,3
725327,9,66.19999694824219,63.900001525878906,2.5,2.400000095367432,7.0,60.79999923706055,0.0,0,0,0,0,0,0,1.0,255,1
725300,8,88.69999694824219,72.30000305175781,10.0,10.100000381469728,14.0,80.0999984741211,0.0,0,0,0,0,0,0,0.0,214,2
725327,6,55.59999847412109,50.70000076293945,8.5,5.099999904632568,9.899999618530272,48.20000076293945,0.25,0,0,0,0,0,0,1.0,161,5
725316,7,75.4000015258789,61.5,8.5,4.300000190734863,9.899999618530272,66.19999694824219,0.0299999993294477,0,0,0,0,0,0,1.0,190,6
725330,11,35.900001525878906,28.100000381469727,4.900000095367432,2.900000095367432,8.0,21.89999961853028,0.0,1,1,1,1,1,1,0.0,328,4
725316,10,51.900001525878906,34.599998474121094,10.0,8.699999809265137,13.0,36.0,0.0,0,0,0,0,0,0,0.0,279,4
725327,7,75.30000305175781,67.80000305175781,9.199999809265137,7.099999904632568,11.100000381469728,73.0,0.0,0,0,0,0,0,0,0.0,207,2
725314,12,27.0,23.799999237060547,5.800000190734863,5.900000095367432,11.100000381469728,21.200000762939453,0.2000000029802322,0,0,0,0,0,0,1.0,335,4
725314,12,45.5,36.400001525878906,8.399999618530273,7.199999809265137,11.100000381469728,41.0,0.0199999995529651,0,0,0,0,0,0,1.0,345,0
725305,6,66.0999984741211,50.70000076293945,10.0,3.900000095367432,8.0,50.0,0.0,0,0,0,0,0,0,0.0,175,5
725305,3,36.29999923706055,27.200000762939453,10.0,6.199999809265137,16.899999618530273,21.0,0.0,0,0,0,0,0,0,0.0,86,0
725330,5,53.20000076293945,35.599998474121094,10.0,8.100000381469727,11.100000381469728,44.09999847412109,0.0,0,0,0,0,0,0,0.0,126,5
725317,6,65.5,51.900001525878906,10.0,9.100000381469728,15.0,59.0,0.0,0,0,0,0,0,0,0.0,161,5
725305,11,32.400001525878906,25.700000762939453,7.599999904632568,8.5,12.0,28.39999961853028,0.0,0,0,0,0,0,0,1.0,329,6
725300,4,53.5,46.5,8.800000190734863,14.0,25.100000381469727,48.0,0.5099999904632568,0,0,0,0,0,0,0.0,91,6
725327,4,67.80000305175781,54.400001525878906,8.699999809265137,9.399999618530272,28.0,53.09999847412109,0.1099999994039535,1,1,1,1,1,1,0.0,120,0
725315,9,63.29999923706055,43.900001525878906,10.0,2.5,5.099999904632568,46.400001525878906,0.0,0,0,0,0,0,0,1.0,271,4
725315,3,29.100000381469727,21.5,9.399999618530272,6.900000095367432,9.899999618530272,19.39999961853028,0.0,0,0,0,0,0,0,1.0,67,3
725317,4,48.400001525878906,31.299999237060547,10.0,7.599999904632568,13.0,33.099998474121094,0.0,0,0,0,0,0,0,0.0,106,0
725305,7,64.19999694824219,50.79999923706055,9.899999618530272,6.300000190734863,12.0,51.79999923706055,0.0,0,0,0,0,0,0,1.0,183,0
725315,3,56.5,46.20000076293945,8.100000381469727,12.199999809265137,20.0,44.59999847412109,0.0,0,0,0,0,0,0,1.0,72,1
725316,1,31.700000762939453,24.0,9.600000381469728,10.300000190734863,15.899999618530272,24.799999237060547,0.0,0,0,0,0,0,0,1.0,18,3
725316,3,65.80000305175781,60.29999923706055,7.400000095367432,7.099999904632568,9.899999618530272,60.79999923706055,0.3499999940395355,0,0,0,0,0,0,1.0,83,5
725314,10,69.9000015258789,52.29999923706055,10.0,7.400000095367432,12.0,55.900001525878906,0.0099999997764825,0,0,0,0,0,0,0.0,282,1
725305,4,37.59999847412109,31.200000762939453,3.799999952316284,14.600000381469728,20.0,33.79999923706055,0.2199999988079071,1,1,1,1,1,1,1.0,101,2
725317,6,76.4000015258789,63.09999847412109,9.100000381469728,6.300000190734863,13.0,66.19999694824219,0.0,0,0,0,0,0,0,1.0,153,5
725326,5,64.80000305175781,45.70000076293945,9.600000381469728,6.099999904632568,13.0,48.20000076293945,0.0,0,0,0,0,0,0,1.0,141,0
725326,2,13.5,4.800000190734863,10.0,3.900000095367432,8.0,3.200000047683716,0.0,0,0,0,0,0,0,1.0,42,6
725326,10,49.900001525878906,38.900001525878906,10.0,8.399999618530273,15.0,42.79999923706055,0.0,0,0,0,0,0,0,0.0,284,3
725326,7,77.19999694824219,66.4000015258789,8.600000381469727,4.199999809265137,11.100000381469728,66.19999694824219,0.0099999997764825,0,0,0,0,0,0,0.0,186,3
725326,9,59.20000076293945,48.400001525878906,9.0,11.100000381469728,22.89999961853028,50.0,0.0599999986588954,0,0,0,0,0,0,0.0,254,1
725314,1,32.5,20.700000762939453,10.0,9.800000190734863,19.0,24.100000381469727,0.0,0,0,0,0,0,0,0.0,19,4
725330,2,2.0999999046325684,-5.5,9.899999618530272,10.300000190734863,14.0,-8.0,0.0,0,0,0,0,0,0,0.0,47,4
725316,1,39.400001525878906,30.89999961853028,10.0,15.5,22.0,35.099998474121094,0.0900000035762786,0,0,0,0,0,0,0.0,1,0
725320,4,63.09999847412109,39.29999923706055,10.0,6.699999809265137,15.0,50.0,0.0,0,0,0,0,0,0,1.0,111,5
725327,8,61.0,53.79999923706055,9.899999618530272,3.5999999046325684,9.899999618530272,53.09999847412109,0.2000000029802322,0,0,0,0,0,0,0.0,230,5
725305,6,69.69999694824219,62.900001525878906,7.0,7.199999809265137,28.0,61.0,0.4099999964237213,1,1,1,1,1,1,0.0,153,5
725300,7,73.5,57.900001525878906,10.0,5.5,8.0,64.4000015258789,0.0,0,0,0,0,0,0,1.0,197,0
725330,4,49.09999847412109,34.20000076293945,9.800000190734863,10.600000381469728,15.0,32.0,0.0,0,0,0,0,0,0,0.0,108,2
725300,10,50.09999847412109,41.20000076293945,9.899999618530272,12.5,19.0,46.400001525878906,0.0,0,0,0,0,0,0,1.0,284,3
