,date,station_number,month,mean_temp,mean_dew_point,mean_sealevel_pressure,mean_visibility,mean_wind_speed,max_sustained_wind_speed,max_temperature,total_precipitation,snow,max_temperature_explicit_enc,day_of_year,day_of_week
364599,2009-01-18,725330,1,20.299999237060547,12.300000190734863,1008.7000122070312,7.300000190734863,13.399999618530272,25.100000381469727,8.600000381469727,0.0199999995529651,0,1.0,18,6
364611,2009-12-15,725317,12,25.799999237060547,20.899999618530277,1026.0999755859375,7.599999904632568,13.600000381469728,18.100000381469727,19.399999618530277,0.0,0,1.0,349,1
364635,2009-10-22,725316,10,57.400001525878906,51.400001525878906,1014.2000122070312,8.399999618530273,6.900000095367432,14.0,53.59999847412109,0.3799999952316284,0,1.0,295,3
364651,2009-05-22,725300,5,63.400001525878906,47.5,1021.5999755859376,10.0,9.899999618530272,18.100000381469727,55.900001525878906,0.0,0,0.0,142,4
364662,2009-01-29,725320,1,20.200000762939453,13.800000190734863,1015.7000122070312,8.399999618530273,9.100000381469728,14.0,10.899999618530272,0.0,0,0.0,29,3
364671,2009-11-18,725320,11,44.5,41.0,1015.4000244140624,7.199999809265137,7.800000190734863,12.0,42.79999923706055,0.7900000214576721,0,1.0,322,2
364681,2009-12-29,725320,12,14.699999809265137,8.199999809265137,1031.199951171875,9.699999809265137,3.0999999046325684,7.0,3.0,0.0,0,0.0,363,1
364686,2009-06-14,725315,6,71.19999694824219,60.70000076293945,1014.4000244140624,7.699999809265137,5.0,9.899999618530272,60.79999923706055,0.0,0,1.0,165,6
364698,2009-04-19,725326,4,56.29999923706055,51.79999923706055,,5.400000095367432,4.800000190734863,14.0,51.79999923706055,0.0,0,0.0,109,6
364705,2009-02-15,725314,2,29.899999618530277,20.100000381469727,1026.5,8.100000381469727,6.0,11.100000381469728,24.799999237060547,0.0,0,1.0,46,6
364707,2009-09-08,725300,9,68.0999984741211,59.5,1018.5,9.199999809265137,6.0,12.0,60.79999923706055,0.0,0,1.0,251,1
364710,2009-02-20,725305,2,19.799999237060547,6.5,1020.2999877929688,10.0,6.599999904632568,12.0,10.399999618530272,0.0,0,1.0,51,4
364804,2005-11-28,725305,11,53.70000076293945,48.70000076293945,995.7000122070312,5.800000190734863,14.800000190734863,22.0,48.0,0.5699999928474426,0,0.0,332,0
364828,2005-12-15,725314,12,37.79999923706055,28.600000381469727,1011.4000244140624,9.699999809265137,6.199999809265137,15.0,27.0,0.0,0,0.0,349,3
364839,2005-05-31,725314,5,71.5,56.400001525878906,1015.5999755859376,9.899999618530272,4.599999904632568,9.899999618530272,62.59999847412109,0.0,0,1.0,151,1
365047,2005-03-17,725305,3,33.29999923706055,26.0,1016.0,6.800000190734863,5.699999809265137,14.0,28.0,0.0,0,0.0,76,3
365053,2005-05-28,725305,5,57.09999847412109,46.29999923706055,1010.2999877929688,9.800000190734863,7.0,16.899999618530273,46.400001525878906,0.0299999993294477,0,1.0,148,5
365067,2005-05-03,725316,5,44.59999847412109,25.899999618530277,1022.0,10.0,6.300000190734863,15.899999618530272,28.899999618530277,0.0,0,0.0,123,1
365072,2005-02-08,725330,2,36.70000076293945,36.400001525878906,1018.7000122070312,2.299999952316284,4.699999809265137,8.0,33.099998474121094,0.6600000262260437,1,0.0,39,1
365075,2005-03-11,725316,3,36.0,25.100000381469727,1005.0999755859376,8.800000190734863,14.300000190734863,20.0,30.0,0.0,0,0.0,70,4
365097,2005-07-25,725305,7,81.69999694824219,72.5999984741211,1012.0999755859376,9.5,6.0,12.0,75.0,0.1400000005960464,0,0.0,206,0
365099,2005-03-21,725314,3,44.70000076293945,29.5,1018.2999877929688,8.5,8.800000190734863,16.899999618530273,36.0,0.0,0,0.0,80,0
365108,2005-07-15,725316,7,75.19999694824219,70.4000015258789,1013.5999755859376,5.599999904632568,5.099999904632568,15.899999618530272,69.80000305175781,0.3100000023841858,0,1.0,196,4
365133,2005-07-04,725320,7,77.30000305175781,63.59999847412109,1012.2999877929688,9.600000381469728,7.400000095367432,13.0,59.0,0.1800000071525573,0,0.0,185,0
365155,2005-09-10,725320,9,81.4000015258789,62.79999923706055,1018.2000122070312,6.800000190734863,4.199999809265137,12.0,66.0,,0,0.0,253,5
365176,2005-02-18,725326,2,19.5,4.800000190734863,,10.0,5.900000095367432,12.0,10.399999618530272,0.0,0,0.0,49,4
365177,2005-03-26,725316,3,38.20000076293945,36.70000076293945,1018.5999755859376,4.0,8.199999809265137,13.0,35.599998474121094,0.1599999964237213,1,1.0,85,5
365178,2005-06-14,725305,6,73.0999984741211,60.59999847412109,1003.2999877929688,10.0,13.199999809265137,21.0,66.0,0.0,0,0.0,165,1
365184,2005-09-14,725300,9,72.4000015258789,60.400001525878906,1011.4000244140624,9.5,7.5,12.0,66.0,0.1700000017881393,1,0.0,257,2
365242,2005-08-22,725317,8,74.69999694824219,64.19999694824219,1015.5,10.0,4.900000095367432,9.899999618530272,66.19999694824219,0.0,0,1.0,234,0
365250,2005-08-11,725315,8,79.69999694824219,70.5,1014.9000244140624,6.400000095367432,2.799999952316284,8.0,68.0,0.0,0,0.0,223,3
365253,2005-08-19,725317,8,79.5,71.4000015258789,1012.2000122070312,9.5,7.400000095367432,20.0,71.0999984741211,0.2899999916553497,0,0.0,231,4
365260,2005-09-08,725330,9,72.5999984741211,58.900001525878906,1019.7000122070312,7.900000095367432,3.400000095367432,7.0,54.0,0.0,0,0.0,251,3
365266,2005-03-02,725330,3,21.100000381469727,13.0,1016.2000122070312,8.699999809265137,12.699999809265137,18.100000381469727,14.0,0.0,1,0.0,61,2
365273,2005-11-16,725314,11,36.0,20.700000762939453,1023.7999877929688,10.0,15.5,21.0,30.200000762939453,0.2399999946355819,0,1.0,320,2
365279,2005-11-29,725330,11,42.70000076293945,34.70000076293945,1003.5999755859376,10.0,13.600000381469728,20.0,30.200000762939453,0.3300000131130218,0,1.0,333,1
365289,2005-01-05,725315,1,35.099998474121094,33.29999923706055,1017.2999877929688,5.400000095367432,14.699999809265137,22.0,32.0,0.7699999809265137,1,1.0,5,2
365294,2005-07-27,725330,7,69.30000305175781,62.0,1013.0,7.900000095367432,8.399999618530273,19.0,60.09999847412109,2.569999933242798,1,0.0,208,2
365310,2005-07-31,725320,7,77.19999694824219,65.5999984741211,1021.7999877929688,10.0,4.199999809265137,8.0,66.0,0.0,0,0.0,212,6
365311,2005-03-29,725320,3,55.900001525878906,38.0,1007.4000244140624,9.5,9.199999809265137,22.0,44.09999847412109,0.0,0,1.0,88,1
365312,2005-08-11,725316,8,82.30000305175781,70.0,1014.5999755859376,8.899999618530273,4.0,9.899999618530272,70.0,0.0,0,0.0,223,3
365333,2005-09-10,725315,9,76.69999694824219,61.09999847412109,1019.4000244140624,6.900000095367432,4.900000095367432,8.0,63.0,0.0,0,0.0,253,5
365359,2005-06-18,725320,6,66.9000015258789,50.29999923706055,1015.9000244140624,10.0,6.199999809265137,11.100000381469728,52.0,0.0,0,0.0,169,5
365361,2005-06-20,725330,6,66.5,53.29999923706055,1022.5999755859376,10.0,4.300000190734863,8.0,53.09999847412109,0.0,0,1.0,171,0
365372,2005-05-16,725316,5,53.400001525878906,36.400001525878906,1018.5,10.0,4.099999904632568,9.899999618530272,39.900001525878906,0.0,0,0.0,136,0
365383,2005-08-26,725320,8,73.0999984741211,66.0,1014.5999755859376,5.0,3.0999999046325684,7.0,64.9000015258789,0.0,1,0.0,238,4
365387,2005-06-04,725316,6,73.30000305175781,62.900001525878906,1009.5,8.300000190734863,8.800000190734863,15.0,59.0,0.0,0,1.0,155,5
365391,2005-11-13,725326,11,52.29999923706055,40.5,,10.0,19.700000762939453,30.899999618530277,42.79999923706055,0.2300000041723251,0,1.0,317,6
365393,2005-02-12,725317,2,41.20000076293945,34.400001525878906,1016.0,10.0,6.699999809265137,8.899999618530273,35.599998474121094,0.0,0,1.0,43,5
365423,2005-08-01,725330,8,75.0999984741211,64.69999694824219,1021.0,9.399999618530272,2.299999952316284,6.0,59.0,0.0,1,0.0,213,0
365519,2006-11-08,725330,11,50.20000076293945,46.79999923706055,1007.0999755859376,4.599999904632568,3.5,8.899999618530273,45.0,0.0700000002980232,1,0.0,312,2
365537,2006-01-17,725316,1,36.400001525878906,29.899999618530277,1002.9000244140624,8.300000190734863,13.199999809265137,19.0,30.0,0.1299999952316284,0,0.0,17,1
365542,2006-09-01,725327,9,66.0,57.900001525878906,1020.7999877929688,10.0,6.699999809265137,12.0,60.79999923706055,0.0,0,1.0,244,4
365549,2006-02-26,725316,2,27.299999237060547,5.699999809265137,1034.0,10.0,6.699999809265137,11.100000381469728,15.800000190734863,0.0,0,1.0,57,6
365729,2006-01-24,725315,1,34.400001525878906,28.0,1013.7000122070312,7.199999809265137,17.899999618530273,30.899999618530277,25.0,0.0,0,0.0,24,1
365761,2006-06-18,725316,6,74.5,66.5999984741211,1011.7000122070312,9.199999809265137,8.899999618530273,15.0,71.0999984741211,0.4199999868869781,0,0.0,169,6
365794,2006-04-28,725320,4,58.0,36.79999923706055,1019.7000122070312,9.800000190734863,6.099999904632568,12.0,44.59999847412109,0.0,0,1.0,118,4
365800,2006-12-05,725305,12,13.800000190734863,5.699999809265137,1025.300048828125,9.800000190734863,8.899999618530273,15.899999618530272,1.899999976158142,0.0,0,0.0,339,1
365821,2006-11-19,725305,11,38.400001525878906,30.299999237060547,1024.300048828125,9.100000381469728,10.0,15.0,33.79999923706055,0.0,0,1.0,323,6
365855,2006-08-23,725314,8,73.19999694824219,62.70000076293945,1018.9000244140624,8.399999618530273,1.899999976158142,7.0,59.0,0.0099999997764825,0,0.0,235,2
365897,2006-09-11,725320,9,67.0,62.09999847412109,1016.7000122070312,6.599999904632568,9.0,15.0,61.0,0.5899999737739563,0,0.0,254,0
365900,2006-12-19,725326,12,28.299999237060547,19.899999618530277,,9.600000381469728,3.0,7.0,19.399999618530277,0.0,0,1.0,353,1
365908,2006-04-21,725305,4,59.70000076293945,44.0,1012.9000244140624,10.0,6.800000190734863,13.0,44.09999847412109,0.0,0,0.0,111,4
365930,2006-04-04,725320,4,45.5,26.799999237060547,1021.0999755859376,10.0,8.300000190734863,15.0,35.099998474121094,0.0,0,1.0,94,1
365943,2006-06-14,725320,6,71.4000015258789,52.70000076293945,1018.2000122070312,9.5,2.5999999046325684,6.0,57.20000076293945,0.0,0,1.0,165,2
365962,2006-06-30,725315,6,69.9000015258789,58.0,1018.5999755859376,9.5,7.099999904632568,15.899999618530272,57.20000076293945,0.1000000014901161,0,1.0,181,4
365978,2006-09-02,725320,9,68.5999984741211,58.20000076293945,1020.0999755859376,9.800000190734863,5.599999904632568,8.899999618530273,57.0,0.0,0,0.0,245,5
365981,2006-04-14,725317,4,74.5,59.09999847412109,1007.0999755859376,9.899999618530272,11.199999809265137,18.100000381469727,68.0,0.0,0,0.0,104,4
365983,2006-08-05,725316,8,76.0999984741211,63.400001525878906,1018.4000244140624,9.199999809265137,4.400000095367432,9.899999618530272,62.09999847412109,0.0,0,0.0,217,5
366019,2006-08-06,725320,8,77.69999694824219,65.0,1015.9000244140624,9.0,7.300000190734863,13.0,69.80000305175781,0.1800000071525573,0,1.0,218,6
366033,2006-03-19,725316,3,36.09999847412109,19.799999237060547,1026.9000244140625,10.0,6.699999809265137,8.899999618530273,24.799999237060547,0.0,0,1.0,78,6
366041,2006-04-26,725300,4,45.900001525878906,24.200000762939453,1018.0999755859376,10.0,4.599999904632568,14.0,30.200000762939453,0.0399999991059303,0,1.0,116,2
366085,2007-09-04,725316,9,67.5,53.59999847412109,1017.7999877929688,10.0,1.100000023841858,6.0,59.0,0.0,0,0.0,247,1
366118,2007-05-02,725305,5,55.70000076293945,48.0,1016.0999755859376,8.800000190734863,10.399999618530272,18.100000381469727,48.900001525878906,0.0,0,0.0,122,2
366124,2007-08-29,725326,8,75.80000305175781,67.69999694824219,,7.800000190734863,4.699999809265137,9.899999618530272,68.0,0.0,0,0.0,241,2
366126,2007-02-28,725327,2,30.899999618530277,24.799999237060547,1019.7000122070312,9.100000381469728,6.300000190734863,16.899999618530273,28.399999618530277,0.0,0,1.0,59,2
366156,2007-05-07,725305,5,62.400001525878906,39.70000076293945,1021.7999877929688,10.0,9.399999618530272,14.0,50.0,0.0,0,1.0,127,0
366365,2007-12-20,725326,12,26.799999237060547,24.200000762939453,,2.400000095367432,8.5,14.0,19.399999618530277,0.0,0,1.0,354,3
366398,2007-01-22,725327,1,28.0,25.700000762939453,1015.9000244140624,4.699999809265137,2.900000095367432,8.899999618530273,26.600000381469727,0.0,1,1.0,22,0
366451,2007-01-08,725315,1,33.79999923706055,27.200000762939453,1013.7000122070312,9.300000190734863,15.300000190734863,25.100000381469727,27.0,0.0199999995529651,0,0.0,8,0
366464,2007-12-21,725316,12,37.59999847412109,37.20000076293945,1013.9000244140624,0.8999999761581421,3.5,8.0,35.099998474121094,0.0099999997764825,1,0.0,355,4
366491,2007-01-05,725315,1,47.79999923706055,47.20000076293945,1005.7999877929688,3.700000047683716,7.599999904632568,18.100000381469727,45.0,0.1000000014901161,0,0.0,5,4
366506,2007-03-02,725330,3,35.79999923706055,27.700000762939453,993.4000244140624,7.699999809265137,21.5,28.0,30.200000762939453,0.2300000041723251,0,1.0,61,4
366540,2007-09-26,725300,9,63.20000076293945,53.70000076293945,1016.2999877929688,9.699999809265137,6.800000190734863,15.899999618530272,53.09999847412109,0.1800000071525573,0,0.0,269,2
366554,2007-08-26,725315,8,71.30000305175781,58.79999923706055,1018.0,9.899999618530272,4.099999904632568,8.0,62.59999847412109,0.0,0,1.0,238,6
366561,2007-12-20,725316,12,32.400001525878906,29.399999618530277,1017.0,4.300000190734863,7.800000190734863,18.100000381469727,25.0,0.1700000017881393,1,0.0,354,3
366562,2007-06-27,725330,6,75.0999984741211,67.9000015258789,1019.4000244140624,8.5,7.400000095367432,22.899999618530277,66.9000015258789,0.2800000011920929,0,0.0,178,2
366565,2007-02-23,725300,2,28.600000381469727,20.0,1028.0,10.0,7.800000190734863,15.0,23.0,0.0,0,0.0,54,4
366566,2007-02-08,725300,2,3.0999999046325684,-9.100000381469728,1026.9000244140625,10.0,11.0,14.0,-4.0,0.0,0,0.0,39,3
366569,2007-04-03,725300,4,56.09999847412109,45.400001525878906,1009.2999877929688,9.399999618530272,9.199999809265137,16.899999618530273,46.400001525878906,0.0,0,1.0,93,1
366572,2007-02-05,725320,2,0.5,-13.600000381469728,1036.4000244140625,10.0,5.300000190734863,9.899999618530272,-7.599999904632568,0.0,0,1.0,36,0
366603,2007-04-14,725315,4,40.09999847412109,34.5,1016.0999755859376,7.599999904632568,10.600000381469728,22.0,35.099998474121094,0.050000000745058,0,0.0,104,5
366604,2007-03-15,725327,3,35.099998474121094,29.700000762939453,1021.7999877929688,8.5,9.800000190734863,15.899999618530272,30.200000762939453,0.2000000029802322,0,1.0,74,3
366610,2007-11-17,725305,11,38.900001525878906,30.899999618530277,1011.5999755859376,8.199999809265137,6.199999809265137,11.100000381469728,33.099998474121094,0.0,0,0.0,321,5
366615,2007-01-16,725316,1,20.600000381469727,13.199999809265137,1032.300048828125,7.099999904632568,11.699999809265137,16.899999618530273,15.800000190734863,0.0,0,1.0,16,1
366632,2007-04-12,725327,4,37.29999923706055,34.0,1002.2000122070312,7.5,11.0,20.0,34.0,0.3899999856948852,1,0.0,102,3
366637,2007-10-28,725317,10,45.400001525878906,35.0,1034.4000244140625,9.800000190734863,2.0999999046325684,6.0,35.099998474121094,0.0,0,0.0,301,6
366641,2007-11-28,725316,11,42.0,30.5,1022.0,9.699999809265137,12.0,22.899999618530277,30.0,0.0,0,0.0,332,2
366678,2007-09-22,725320,9,73.5,48.400001525878906,1016.7999877929688,10.0,5.800000190734863,9.899999618530272,57.900001525878906,0.0,0,0.0,265,5
366701,2007-08-03,725314,8,80.5,70.19999694824219,1015.9000244140624,4.099999904632568,2.200000047683716,7.0,70.0,0.0,0,0.0,215,4
366755,2008-02-11,725314,2,15.899999618530272,4.199999809265137,1029.199951171875,8.899999618530273,8.699999809265137,12.0,12.199999809265137,0.0399999991059303,0,1.0,42,0
366756,2008-02-11,725316,2,11.399999618530272,1.100000023841858,1030.300048828125,9.899999618530272,10.0,14.0,6.800000190734863,0.0,0,1.0,42,0
366804,2008-09-15,725317,9,61.79999923706055,55.79999923706055,1017.5999755859376,10.0,8.0,11.100000381469728,57.20000076293945,1.100000023841858,0,1.0,259,0
366810,2008-06-30,725330,6,66.19999694824219,52.70000076293945,1011.9000244140624,10.0,9.5,15.0,59.0,0.0,0,0.0,182,0
366868,2008-09-26,725326,9,67.4000015258789,55.0,,6.0,3.200000047683716,8.0,55.400001525878906,0.0,0,0.0,270,4
366920,2008-04-28,725326,4,42.09999847412109,31.899999618530277,,9.600000381469728,8.0,18.100000381469727,35.599998474121094,0.0199999995529651,0,0.0,119,0
367033,2008-01-03,725314,1,18.899999618530277,7.0,1042.199951171875,10.0,6.400000095367432,11.100000381469728,6.800000190734863,0.0,0,1.0,3,3
367038,2008-05-31,725315,5,72.9000015258789,62.20000076293945,1010.5999755859376,8.0,13.100000381469728,22.899999618530277,66.19999694824219,0.0799999982118606,0,1.0,152,5
367112,2008-01-29,725317,1,47.0,39.900001525878906,997.4000244140624,7.599999904632568,15.100000381469728,35.900001525878906,23.0,0.0099999997764825,1,0.0,29,1
367115,2008-03-30,725326,3,40.0,31.600000381469727,,9.899999618530272,10.199999809265137,15.899999618530272,35.599998474121094,0.0099999997764825,0,0.0,90,6
367138,2008-04-03,725327,4,42.0,25.200000762939453,1022.2999877929688,10.0,6.5,13.0,28.0,0.0,0,0.0,94,3
367147,2008-10-11,725314,10,66.5,56.79999923706055,1021.2999877929688,8.199999809265137,2.5999999046325684,9.899999618530272,53.59999847412109,0.0,0,1.0,285,5
367153,2008-10-16,725320,10,49.900001525878906,40.400001525878906,1024.199951171875,9.699999809265137,4.199999809265137,8.0,39.20000076293945,0.5299999713897705,0,1.0,290,3
367166,2008-03-31,725300,3,43.20000076293945,41.59999847412109,1013.5,1.899999976158142,7.0,20.0,37.400001525878906,0.1800000071525573,0,1.0,91,0
367194,2008-02-24,725317,2,26.0,22.5,1021.7999877929688,5.099999904632568,2.400000095367432,7.0,17.100000381469727,0.0,0,0.0,55,6
367199,2008-05-02,725327,5,66.5,57.20000076293945,1002.9000244140624,9.5,10.300000190734863,22.899999618530277,62.59999847412109,0.0399999991059303,0,1.0,123,4
367232,2008-02-20,725300,2,11.600000381469728,0.5,1022.5,9.0,9.600000381469728,13.0,3.900000095367432,0.0199999995529651,0,0.0,51,2
367244,2008-06-12,725320,6,80.5,63.400001525878906,1012.0999755859376,10.0,12.0,20.0,66.0,0.0,0,0.0,164,3
367256,2008-12-17,725320,12,15.699999809265137,10.100000381469728,1024.4000244140625,7.599999904632568,6.099999904632568,11.100000381469728,6.099999904632568,0.1700000017881393,0,0.0,352,2
367287,2008-11-28,725317,11,37.900001525878906,25.799999237060547,1016.5999755859376,10.0,7.0,11.100000381469728,28.399999618530277,0.0,0,1.0,333,4
367290,2008-11-29,725300,11,32.099998474121094,21.5,1012.7000122070312,10.0,3.0999999046325684,5.099999904632568,19.899999618530277,0.0,0,0.0,334,5
367294,2008-10-27,725305,10,39.59999847412109,29.200000762939453,1020.2999877929688,9.600000381469728,13.399999618530272,20.0,35.599998474121094,0.0,1,1.0,301,0
367317,2008-07-02,725330,7,71.9000015258789,56.09999847412109,1013.5,10.0,11.100000381469728,22.0,50.0,0.0,0,0.0,184,2
367324,2008-09-24,725330,9,67.0,48.29999923706055,1026.699951171875,9.800000190734863,2.400000095367432,8.0,50.0,0.0,0,0.0,268,2
367368,2008-04-14,725330,4,39.29999923706055,25.100000381469727,1022.0999755859376,10.0,5.599999904632568,8.899999618530273,28.0,0.0,0,0.0,105,0
367374,2008-05-06,725330,5,62.70000076293945,45.09999847412109,1015.9000244140624,9.800000190734863,5.699999809265137,13.0,48.20000076293945,0.0099999997764825,0,1.0,127,1
367391,2008-04-01,725317,4,48.0,42.900001525878906,1016.7999877929688,9.300000190734863,14.699999809265137,22.0,39.0,1.1799999475479126,0,0.0,92,1
367401,2008-09-26,725317,9,64.9000015258789,46.0,1020.5,9.600000381469728,4.800000190734863,13.0,50.0,0.0,0,0.0,270,4
367418,2009-03-02,725327,3,13.199999809265137,2.0,1033.9000244140625,10.0,6.900000095367432,12.0,6.800000190734863,0.0,0,1.0,61,0
367508,2009-09-28,725326,9,58.29999923706055,42.400001525878906,,10.0,16.600000381469727,30.899999618530277,50.0,0.0099999997764825,0,0.0,271,0
367532,2009-01-25,725326,1,3.299999952316284,-5.400000095367432,,9.800000190734863,6.300000190734863,9.899999618530272,-5.800000190734863,0.0,0,1.0,25,6
367564,2009-09-27,725326,9,59.5,51.59999847412109,,4.900000095367432,2.799999952316284,12.0,46.400001525878906,0.0,0,1.0,270,6
367655,2009-05-06,725326,5,63.5,49.29999923706055,,9.699999809265137,4.800000190734863,14.0,57.20000076293945,0.0,0,1.0,126,2
367695,2009-02-27,725305,2,35.099998474121094,29.100000381469727,1015.0999755859376,5.699999809265137,10.699999809265137,18.100000381469727,21.200000762939453,1.7799999713897705,1,1.0,58,4
367701,2009-01-11,725315,1,23.100000381469727,19.200000762939453,1021.9000244140624,8.100000381469727,8.800000190734863,19.0,19.399999618530277,0.0,0,1.0,11,6
367738,2009-10-08,725326,10,50.400001525878906,42.0,,9.5,0.8999999761581421,6.0,39.20000076293945,0.0,0,0.0,281,3
367798,2009-11-27,725314,11,38.09999847412109,27.899999618530277,1018.2999877929688,10.0,4.5,11.100000381469728,28.0,0.0,0,0.0,331,4
367799,2009-05-21,725316,5,70.0,52.29999923706055,1020.5,10.0,7.300000190734863,11.100000381469728,54.0,0.0,0,0.0,141,3
367829,2009-03-24,725327,3,53.400001525878906,28.100000381469727,1016.4000244140624,10.0,15.0,19.0,42.79999923706055,0.0,0,1.0,83,1
367872,2009-12-06,725300,12,29.700000762939453,18.5,1021.9000244140624,10.0,7.900000095367432,12.0,23.0,0.0,0,0.0,340,6
367884,2009-03-17,725315,3,55.0,41.400001525878906,1021.0999755859376,7.800000190734863,10.199999809265137,20.0,37.900001525878906,0.0,0,0.0,76,1
367916,2009-03-18,725305,3,53.900001525878906,35.20000076293945,1018.2999877929688,9.800000190734863,6.400000095367432,12.0,46.0,0.0,0,0.0,77,2
367922,2009-07-08,725314,7,76.9000015258789,63.400001525878906,1011.2999877929688,8.399999618530273,2.799999952316284,8.0,64.9000015258789,0.0,0,0.0,189,2
367925,2009-11-11,725316,11,47.20000076293945,32.400001525878906,1028.5,10.0,10.100000381469728,15.0,36.0,0.0,0,0.0,315,2
367940,2009-08-23,725300,8,64.30000305175781,52.900001525878906,1018.5,10.0,6.099999904632568,8.899999618530273,55.400001525878906,0.0,0,1.0,235,6
367961,2009-08-25,725317,8,68.19999694824219,59.900001525878906,1019.5,9.699999809265137,4.0,8.0,55.900001525878906,0.0,0,0.0,237,1
367972,2009-08-12,725317,8,71.19999694824219,59.70000076293945,1018.0999755859376,9.699999809265137,6.400000095367432,15.0,59.0,0.0,0,0.0,224,2
367982,2009-04-08,725300,4,42.5,19.899999618530277,1006.2000122070312,10.0,7.800000190734863,15.0,29.100000381469727,0.0,0,0.0,98,2
367984,2009-12-05,725317,12,24.600000381469727,17.0,1023.0,9.5,4.0,8.899999618530273,14.0,0.0,0,0.0,339,5
368027,2009-04-23,725330,4,48.59999847412109,30.600000381469727,1018.5,10.0,6.099999904632568,12.0,33.099998474121094,0.0,0,0.0,113,3
368076,2005-02-09,725317,2,32.099998474121094,31.5,1018.9000244140624,4.800000190734863,8.100000381469727,9.899999618530272,28.399999618530277,0.1000000014901161,1,1.0,40,2
368176,2005-10-05,725326,10,75.9000015258789,62.5,,9.5,5.199999809265137,13.0,66.19999694824219,0.0,0,1.0,278,2
368265,2005-07-22,725326,7,78.0,66.5999984741211,,8.300000190734863,3.5999999046325684,8.899999618530273,60.79999923706055,0.0099999997764825,0,0.0,203,4
368333,2005-09-14,725330,9,72.30000305175781,62.79999923706055,1012.2999877929688,5.900000095367432,6.699999809265137,10.100000381469728,59.0,0.1099999994039535,1,0.0,257,2
368370,2005-09-28,725316,9,65.9000015258789,58.29999923706055,1013.0999755859376,9.5,7.5,18.100000381469727,57.0,0.0099999997764825,0,0.0,271,2
368371,2005-09-04,725330,9,67.0,51.900001525878906,1023.9000244140624,10.0,2.200000047683716,7.0,50.0,0.0,0,0.0,247,6
368376,2005-09-15,725317,9,65.19999694824219,59.5,1016.5,8.199999809265137,6.199999809265137,9.899999618530272,62.09999847412109,0.0,0,0.0,258,3
368396,2005-02-18,725305,2,18.0,4.400000095367432,1026.699951171875,10.0,7.300000190734863,9.899999618530272,8.600000381469727,0.0,0,1.0,49,4
368397,2005-05-29,725320,5,58.900001525878906,45.70000076293945,1014.0,10.0,4.199999809265137,18.100000381469727,46.900001525878906,0.0599999986588954,0,0.0,149,6
368399,2005-10-11,725327,10,56.400001525878906,52.70000076293945,1020.5,9.100000381469728,4.800000190734863,8.899999618530273,54.0,0.0099999997764825,0,0.0,284,1
368424,2005-09-20,725300,9,71.5,58.29999923706055,1018.5999755859376,9.0,3.5999999046325684,8.899999618530273,55.0,0.4900000095367431,1,0.0,263,1
368428,2005-11-06,725330,11,57.09999847412109,49.400001525878906,1007.7000122070312,9.300000190734863,17.600000381469727,35.900001525878906,48.900001525878906,0.2899999916553497,0,0.0,310,6
368439,2005-01-29,725300,1,25.799999237060547,13.5,1025.4000244140625,9.899999618530272,4.800000190734863,11.100000381469728,19.899999618530277,0.0099999997764825,0,1.0,29,5
368487,2005-10-06,725317,10,62.09999847412109,49.20000076293945,1018.2000122070312,9.800000190734863,10.199999809265137,14.0,51.79999923706055,0.0,0,1.0,279,3
368517,2005-05-16,725320,5,50.400001525878906,35.29999923706055,1018.7000122070312,10.0,2.200000047683716,7.0,35.099998474121094,0.0,0,0.0,136,0
368523,2005-09-23,725330,9,68.30000305175781,61.0,1017.5,7.800000190734863,10.300000190734863,14.0,57.900001525878906,0.6100000143051147,1,0.0,266,4
368525,2005-11-08,725314,11,67.0,58.400001525878906,1016.0,9.699999809265137,4.099999904632568,8.0,53.09999847412109,0.0,0,0.0,312,1
368526,2005-09-17,725315,9,62.29999923706055,52.5,1019.0999755859376,8.5,3.700000047683716,6.0,50.0,0.0,0,0.0,260,5
368528,2005-03-24,725327,3,35.20000076293945,21.899999618530277,1017.2999877929688,10.0,2.900000095367432,6.0,21.200000762939453,0.0,0,1.0,83,3
368530,2005-06-24,725316,6,82.80000305175781,68.9000015258789,1016.2000122070312,7.800000190734863,7.599999904632568,9.899999618530272,73.4000015258789,0.0,0,1.0,175,4
368541,2005-07-23,725300,7,75.0,65.69999694824219,1019.7000122070312,9.899999618530272,5.400000095367432,12.0,64.0,0.0299999993294477,0,0.0,204,5
368542,2005-08-14,725320,8,67.5,63.29999923706055,1016.0999755859376,7.900000095367432,3.5999999046325684,7.0,62.59999847412109,0.449999988079071,1,1.0,226,6
368567,2005-07-13,725327,7,75.69999694824219,69.4000015258789,1012.5999755859376,8.100000381469727,6.400000095367432,11.100000381469728,69.0999984741211,0.0,0,0.0,194,2
368568,2005-06-08,725315,6,78.80000305175781,65.19999694824219,1010.4000244140624,10.0,9.699999809265137,25.100000381469727,66.0,0.0,0,0.0,159,2
368578,2005-07-06,725317,7,74.0999984741211,61.20000076293945,1016.2000122070312,10.0,3.799999952316284,8.899999618530273,60.79999923706055,0.0,0,1.0,187,2
368585,2005-05-07,725315,5,68.80000305175781,49.29999923706055,1016.5,10.0,9.399999618530272,13.0,51.79999923706055,0.0,0,1.0,127,5
368613,2005-06-27,725320,6,82.9000015258789,65.5999984741211,1016.5,4.800000190734863,6.300000190734863,12.0,71.0999984741211,0.0,0,0.0,178,0
